Protein,bait,gamma1,gamma2,gamma3,lambda1,lambda2,lambda3,pi1,pi2,pi3,rep1,rep2,tau
FOXRED1,TMEMmyc,0.08941990059464336,8.995688003233824e-11,0.9105800993144891,6.335755677372843,7.9196945967109125,9.503633516062207,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,9.0,0.03162277660168379
FOXRED1,TMEMV5,0.10858463939095751,1.3109941168321e-10,0.8914153604770515,5.789256068916333,7.2365700861392535,8.683884103375695,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,10.0,0.03162277660168379
FOXRED2,TMEMV5,0.9133178241522387,9.472053440397932e-11,0.08668217575212736,5.7892560688984736,7.2365700861392535,8.683884103364509,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,3.0,0.03162277660168379
FOXRED2,TMEMmyc,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,4.0,0.03162277660168379
FPGS,TMEMV5,0.4805211142474434,1.901055341610159e-10,0.5194788855619316,5.789256068920318,7.2365700861392535,8.68388410336267,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,7.0,0.03162277660168379
FPGS,TMEMmyc,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,3.0,0.03162277660168379
FPGT,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.03162277660168379
FPGT,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
FRA10AC1,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
FRA10AC1,TMEMV5,0.997537276384094,1.3885490406123957e-11,0.0024627236010229137,5.789256068848247,7.2365700861392535,8.683884103366996,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,0.0,0.03162277660168379
FRAS1,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
FRAS1,TMEMV5,0.997537276384094,1.3885490406123957e-11,0.0024627236010229137,5.789256068848247,7.2365700861392535,8.683884103366996,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,0.0,0.03162277660168379
FREM2,TMEMmyc,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,0.0,0.03162277660168379
FREM2,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
FRG1,TMEMV5,0.6754578241426972,1.7102535280816258e-10,0.324542175685602,5.789256068916582,7.2365700861392535,8.68388410336199,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,4.0,0.03162277660168379
FRG1,TMEMmyc,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,3.0,0.03162277660168379
FRMD4A,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
FRMD4A,TMEMmyc,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.03162277660168379
FRMD8,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,3.0,0.03162277660168379
FRMD8,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
FRMPD3,TMEMV5,0.997537276384094,1.3885490406123957e-11,0.0024627236010229137,5.789256068848247,7.2365700861392535,8.683884103366996,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,0.0,0.03162277660168379
FRMPD3,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
FRYL,TMEMmyc,0.00854752490902592,3.2802024965459133e-11,0.9914524750571806,6.335755677369333,7.9196945967109125,9.503633516082807,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,13.0,0.03162277660168379
FRYL,TMEMV5,0.15448937267204707,1.492179076686991e-10,0.8455106271778894,5.7892560689176,7.2365700861392535,8.683884103372177,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,5.0,0.03162277660168379
FSCN1,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,2.0,0.03162277660168379
FSCN1,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,2.0,0.03162277660168379
FSD1,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
FSD1,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.03162277660168379
FSIP2,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
FSIP2,TMEMmyc,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.03162277660168379
FTH1,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,5.0,0.03162277660168379
FTH1,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,4.0,0.03162277660168379
FTL,TMEMmyc,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,4.0,0.03162277660168379
FTL,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,3.0,0.03162277660168379
FTO,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.03162277660168379
FTO,TMEMmyc,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.03162277660168379
FTSJ1,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.03162277660168379
FTSJ1,TMEMmyc,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,1.0,0.03162277660168379
FTSJ3,TMEMV5,3.215985986945764e-06,1.284715119654374e-12,0.9999967840117283,5.789256068911338,7.2365700861392535,8.683884103471415,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,35.0,11.0,0.03162277660168379
FTSJ3,TMEMmyc,9.966010494242166e-05,4.452375281307186e-12,0.9999003398896052,6.3357556773686925,7.9196945967109125,9.503633516119658,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,20.0,19.0,0.03162277660168379
FUBP1,TMEMV5,0.5811534255508657,1.8393444802876013e-10,0.4188465742646186,5.789256068919024,7.2365700861392535,8.683884103362013,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,4.0,0.03162277660168379
FUBP1,TMEMmyc,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,5.0,0.03162277660168379
FUBP3,TMEMV5,2.4786797847242264e-08,1.4408980994091842e-13,0.9999999752120581,5.789256068911337,7.2365700861392535,8.683884103515116,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,33.0,25.0,0.03162277660168379
FUBP3,TMEMmyc,1.5174151410260922e-07,2.4084356338820427e-13,0.9999998482572449,6.335755677368679,7.9196945967109125,9.503633516172904,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,32.0,23.0,0.03162277660168379
FUCA2,TMEMV5,0.6754578241426972,1.7102535280816258e-10,0.324542175685602,5.789256068916582,7.2365700861392535,8.68388410336199,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,4.0,0.03162277660168379
FUCA2,TMEMmyc,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,4.0,0.03162277660168379
FUS,TMEMmyc,2.3447304839281185e-13,5.871566581146809e-16,0.9999999999987648,6.335755677368679,7.9196945967109125,9.50363351628271,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,41.0,47.0,0.03162277660168379
FUS,TMEMV5,1.254831514821902e-07,2.9878459984562115e-13,0.9999998745155496,5.789256068911337,7.2365700861392535,8.68388410350055,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,26.0,28.0,0.03162277660168379
FXR1,TMEMmyc,5.434663252903725e-19,1.7177268950852922e-18,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516389186,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,61.0,59.0,0.03162277660168379
FXR1,TMEMV5,2.951982489716651e-16,3.939827489572506e-17,0.9999999999989995,5.789256068911337,7.2365700861392535,8.683884103678984,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,55.0,48.0,0.03162277660168379
FXR2,TMEMmyc,2.0281346251515973e-11,4.362623120889301e-15,0.9999999999787141,6.335755677368679,7.9196945967109125,9.503633516246108,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,46.0,31.0,0.03162277660168379
FXR2,TMEMV5,3.7736384679826474e-11,7.793514400533252e-15,0.9999999999612557,5.789256068911337,7.2365700861392535,8.68388410357338,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,41.0,33.0,0.03162277660168379
FYCO1,TMEMmyc,1.7284279591197566e-06,7.191538929972837e-13,0.9999982715703216,6.335755677368679,7.9196945967109125,9.503633516152938,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,27.0,22.0,0.03162277660168379
FYCO1,TMEMV5,0.0001236184192643072,6.628049701505311e-12,0.9998763815731078,5.789256068911354,7.2365700861392535,8.683884103438634,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,21.0,16.0,0.03162277660168379
FYN,TMEMV5,0.034835019550115684,8.214449177729426e-11,0.9651649803667747,5.78925606891351,7.2365700861392535,8.683884103386946,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,15.0,0.03162277660168379
FYN,TMEMmyc,0.041819684738615436,6.573565311684826e-11,0.9581803151946906,6.3357556773710435,7.9196945967109125,9.503633516069057,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,12.0,0.03162277660168379
FYTTD1,TMEMmyc,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,4.0,0.03162277660168379
FYTTD1,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.03162277660168379
FZR1,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,1.0,0.03162277660168379
FZR1,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
G3BP1,TMEMmyc,1.3321616248613332e-08,8.065803322668922e-14,0.999999986677303,6.335755677368679,7.9196945967109125,9.503633516192869,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,33.0,28.0,0.03162277660168379
G3BP1,TMEMV5,2.143992956262432e-06,1.0705970806944612e-12,0.9999978560049732,5.789256068911338,7.2365700861392535,8.683884103475057,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,23.0,24.0,0.03162277660168379
G3BP2,TMEMmyc,2.3101720965081754e-10,1.3026722837269277e-14,0.9999999997679696,6.335755677368679,7.9196945967109125,9.503633516226142,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,48.0,23.0,0.03162277660168379
G3BP2,TMEMV5,1.882247154194527e-07,3.5854149733012206e-13,0.9999998117739258,5.789256068911337,7.2365700861392535,8.683884103496908,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,29.0,24.0,0.03162277660168379
G6PD,TMEMV5,8.241567554008436e-05,5.523602357498076e-12,0.9999175843179362,5.7892560689113495,7.2365700861392535,8.683884103442278,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,23.0,15.0,0.03162277660168379
G6PD,TMEMmyc,0.00033627326075006276,7.691883873231796e-12,0.9996637267305583,6.335755677368719,7.9196945967109125,9.503633516109662,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,22.0,14.0,0.03162277660168379
GAA,TMEMmyc,0.00033627326075006276,7.691883873231796e-12,0.9996637267305583,6.335755677368719,7.9196945967109125,9.503633516109662,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,24.0,12.0,0.03162277660168379
GAA,TMEMV5,0.0009379628294476628,1.6479276228693632e-11,0.999062037153074,5.789256068911443,7.2365700861392535,8.683884103420384,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,20.0,12.0,0.03162277660168379
GAB1,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,4.0,0.03162277660168379
GAB1,TMEMmyc,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,3.0,0.03162277660168379
GABARAPL2,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
GABARAPL2,TMEMV5,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,0.0,0.03162277660168379
GABPA,TMEMmyc,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,4.0,0.03162277660168379
GABPA,TMEMV5,0.7573931661674845,1.5341704998128562e-10,0.24260683367834102,5.7892560689130805,7.2365700861392535,8.683884103362407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,4.0,0.03162277660168379
GADD45GIP1,TMEMV5,0.15448937267204707,1.492179076686991e-10,0.8455106271778894,5.7892560689176,7.2365700861392535,8.683884103372177,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,9.0,0.03162277660168379
GADD45GIP1,TMEMmyc,0.7905836945143103,1.0674755525649577e-10,0.2094163053781514,6.335755677369975,7.9196945967109125,9.503633516048954,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,5.0,0.03162277660168379
GAK,TMEMV5,7.2359393826091585e-06,1.8499823354903614e-12,0.9999927640577673,5.78925606891134,7.2365700861392535,8.68388410346413,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,26.0,18.0,0.03162277660168379
GAK,TMEMmyc,8.750105102771275e-06,1.4912270416284126e-12,0.9999912498924061,6.335755677368681,7.9196945967109125,9.503633516139628,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,30.0,15.0,0.03162277660168379
GALK1,TMEMmyc,4.496045342038976e-08,1.393770770178289e-13,0.9999999550384071,6.335755677368679,7.9196945967109125,9.503633516182886,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,31.0,27.0,0.03162277660168379
GALK1,TMEMV5,6.352581306131866e-07,6.195594304755226e-13,0.9999993647402498,5.789256068911337,7.2365700861392535,8.683884103485981,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,27.0,23.0,0.03162277660168379
GALNT1,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,4.0,0.03162277660168379
GALNT1,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
GALNT11,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
GALNT11,TMEMmyc,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.03162277660168379
